id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,business_hours,attributes,price
JubyEoA1rYDyDeYuldFRLg,cvs-pharmacy-cambridge-16,CVS Pharmacy,https://s3-media2.fl.yelpcdn.com/bphoto/rRrqKBPmkJcIu0ROQvuRCg/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-cambridge-16?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,51,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.6,"{'latitude': 42.373209, 'longitude': -71.119368}",['delivery'],"{'address1': '6 John F Kennedy St', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['6 John F Kennedy St', 'Cambridge, MA 02138']}",+16173544420,(617) 354-4420,3804.9069744726967,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
kCSsrvluU3EEhVEydcZT8A,cvs-pharmacy-dorchester-4,CVS Pharmacy,https://s3-media1.fl.yelpcdn.com/bphoto/vEP6vJfezMbeRhmc6aWLWg/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-dorchester-4?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,13,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",1.8,"{'latitude': 42.317485, 'longitude': -71.065397}",['delivery'],"{'address1': '778 Dudley St', 'address2': None, 'address3': None, 'city': 'Dorchester', 'zip_code': '02125', 'country': 'US', 'state': 'MA', 'display_address': ['778 Dudley St', 'Dorchester, MA 02125']}",+16178252572,(617) 825-2572,3869.4306571800375,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
xzpFF4kJwRteFFZqR4juWQ,cvs-pharmacy-boston-45,CVS Pharmacy,https://s3-media2.fl.yelpcdn.com/bphoto/tGJnj8j5In83uc2c7i-Kog/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-boston-45?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,25,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",3.3,"{'latitude': 42.36511, 'longitude': -71.06069}",['delivery'],"{'address1': '101 Canal Street Suite A', 'address2': 'Ste A', 'address3': '', 'city': 'Boston', 'zip_code': '02114', 'country': 'US', 'state': 'MA', 'display_address': ['101 Canal Street Suite A', 'Ste A', 'Boston, MA 02114']}",+16172270720,(617) 227-0720,3878.4660769733296,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
iThxuc7OSK7hu2VXM2TEZQ,cvs-pharmacy-dorchester-2,CVS Pharmacy,https://s3-media4.fl.yelpcdn.com/bphoto/w07uhKOcdoczWAxdOkq52A/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-dorchester-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,9,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",2.3,"{'latitude': 42.308776, 'longitude': -71.081825}",['delivery'],"{'address1': '468 Blue Hill Ave', 'address2': '', 'address3': '', 'city': 'Dorchester', 'zip_code': '02121', 'country': 'US', 'state': 'MA', 'display_address': ['468 Blue Hill Ave', 'Dorchester, MA 02121']}",+16174277806,(617) 427-7806,4025.9370104791665,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
JfcDjpBLMMJESmPoFRdc-w,cvs-pharmacy-boston-12,CVS Pharmacy,https://s3-media3.fl.yelpcdn.com/bphoto/Oa2hJ77EvQ3ihxA46sKFuA/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-boston-12?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,30,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",3.2,"{'latitude': 42.36307, 'longitude': -71.05549}",['delivery'],"{'address1': '218 Hanover St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02113', 'country': 'US', 'state': 'MA', 'display_address': ['218 Hanover St', 'Boston, MA 02113']}",+16177204935,(617) 720-4935,4072.6453181583784,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
WURSijVAax3-YHmGYCEx4g,cvs-pharmacy-boston-80,CVS Pharmacy,https://s3-media4.fl.yelpcdn.com/bphoto/LeMqKRdHl3Z5Exj5NFZguA/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-boston-80?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",1.0,"{'latitude': 42.336848, 'longitude': -71.048227}",[],"{'address1': '409 W Broadway S', 'address2': None, 'address3': None, 'city': 'Boston', 'zip_code': '02127', 'country': 'US', 'state': 'MA', 'display_address': ['409 W Broadway S', 'Boston, MA 02127']}",+16177669038,(617) 766-9038,4082.2683388834935,[],"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
6gl4ODHoMj2a9YZZeM64Og,cvs-pharmacy-south-boston-5,CVS Pharmacy,https://s3-media3.fl.yelpcdn.com/bphoto/H7NAS3f_PoqIhNMvB3ZoBw/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-south-boston-5?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,36,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.1,"{'latitude': 42.336564954571266, 'longitude': -71.04759483478786}",['delivery'],"{'address1': '423 West Broadway', 'address2': '', 'address3': '', 'city': 'South Boston', 'zip_code': '02127', 'country': 'US', 'state': 'MA', 'display_address': ['423 West Broadway', 'South Boston, MA 02127']}",+16172697656,(617) 269-7656,4140.229444543761,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 1}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 3}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1330', 'day': 6}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
uqj9gZRgSK3co7YevU89yA,cvs-pharmacy-boston-58,CVS Pharmacy,https://s3-media3.fl.yelpcdn.com/bphoto/LG8Q6igEfrMjc9puxrVktQ/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-boston-58?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,17,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'drugstores', 'title': 'Drugstores'}]",3.2,"{'latitude': 42.351583, 'longitude': -71.046248}",['delivery'],"{'address1': '85 Seaport Blvd', 'address2': 'Unit H', 'address3': None, 'city': 'Boston', 'zip_code': '02210', 'country': 'US', 'state': 'MA', 'display_address': ['85 Seaport Blvd', 'Unit H', 'Boston, MA 02210']}",+18573504646,(857) 350-4646,4300.4226845608455,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
1NzX_vTH_x2Q25198vI8tg,cvs-pharmacy-brighton,CVS Pharmacy,https://s3-media3.fl.yelpcdn.com/bphoto/esnBjv8yhRnG4O-kymI4PQ/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-brighton?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,54,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.4,"{'latitude': 42.335888, 'longitude': -71.14899}",['delivery'],"{'address1': '1927 Beacon St', 'address2': '', 'address3': '', 'city': 'Brighton', 'zip_code': '02135', 'country': 'US', 'state': 'MA', 'display_address': ['1927 Beacon St', 'Brighton, MA 02135']}",+16177386820,(617) 738-6820,4335.730571205858,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
nYFmISkUjnHOoPxJ-GhlAQ,cvs-pharmacy-charlestown,CVS Pharmacy,https://s3-media1.fl.yelpcdn.com/bphoto/cgl6SN85B_b8mO0tA4M44g/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-charlestown?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,35,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",1.7,"{'latitude': 42.37515, 'longitude': -71.06531}",[],"{'address1': '21 Austin St', 'address2': '', 'address3': '', 'city': 'Charlestown', 'zip_code': '02129', 'country': 'US', 'state': 'MA', 'display_address': ['21 Austin St', 'Charlestown, MA 02129']}",+16172422950,(617) 242-2950,4477.514954406802,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
bGWx9NVbjnwg6hJ0OZeHog,cvs-pharmacy-brighton-12,CVS Pharmacy,https://s3-media4.fl.yelpcdn.com/bphoto/c5OiNjV3v9ARB8Ly5whZjg/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-brighton-12?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,24,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.8,"{'latitude': 42.355749, 'longitude': -71.150238}",['delivery'],"{'address1': '207 Market Street', 'address2': '', 'address3': '', 'city': 'Brighton', 'zip_code': '02135', 'country': 'US', 'state': 'MA', 'display_address': ['207 Market Street', 'Brighton, MA 02135']}",+16172540358,(617) 254-0358,4576.60718353464,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
NhfAJNeGSsc9lRqO8Fg0Bw,cvs-pharmacy-brighton-5,CVS Pharmacy,https://s3-media3.fl.yelpcdn.com/bphoto/FPRntcMGJslRTrGojwynzA/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-brighton-5?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,50,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.1,"{'latitude': 42.349429, 'longitude': -71.156398}",['delivery'],"{'address1': '427 Washington St', 'address2': '', 'address3': '', 'city': 'Brighton', 'zip_code': '02135', 'country': 'US', 'state': 'MA', 'display_address': ['427 Washington St', 'Brighton, MA 02135']}",+16177832577,(617) 783-2577,4917.314809283264,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
fkxx4IkbS9MiHXmis_xOHA,cvs-pharmacy-cambridge-17,CVS Pharmacy,,False,https://www.yelp.com/biz/cvs-pharmacy-cambridge-17?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,5,"[{'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'drugstores', 'title': 'Drugstores'}]",2.4,"{'latitude': 42.3803274, 'longitude': -71.1389101}",[],"{'address1': '100 Cambridgeside Place Ofc', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02141', 'country': 'US', 'state': 'MA', 'display_address': ['100 Cambridgeside Place Ofc', 'Cambridge, MA 02141']}",+16176210870,(617) 621-0870,5368.117339985282,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': None}",$
ZPH2xal05WG8ImmmCUkarw,cvs-pharmacy-cambridge-10,CVS Pharmacy,https://s3-media2.fl.yelpcdn.com/bphoto/4r46D6DnF7DgeICWdz4CaQ/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-cambridge-10?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,124,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",2.4,"{'latitude': 42.38906, 'longitude': -71.11799}",['delivery'],"{'address1': '36 White St', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02140', 'country': 'US', 'state': 'MA', 'display_address': ['36 White St', 'Cambridge, MA 02140']}",+16178765519,(617) 876-5519,5386.046745843086,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
O-G6TGE7Bd6dPDFVQH7OTg,cvs-pharmacy-watertown-8,CVS Pharmacy,https://s3-media1.fl.yelpcdn.com/bphoto/nOwsKijFJnqNh27P182oJw/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-watertown-8?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,1,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",5.0,"{'latitude': 42.36389134095269, 'longitude': -71.15748236445945}",[],"{'address1': '550 Arsenal St', 'address2': None, 'address3': None, 'city': 'Watertown', 'zip_code': '02472', 'country': 'US', 'state': 'MA', 'display_address': ['550 Arsenal St', 'Watertown, MA 02472']}",+16179245987,(617) 924-5987,5464.946860428639,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
h5ZP8dP_qrMJNKR0U6Ezug,cvs-pharmacy-dorchester-8,CVS Pharmacy,https://s3-media4.fl.yelpcdn.com/bphoto/FJKOyxcQ56-Lseosgkylyg/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-dorchester-8?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,3,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",1.0,"{'latitude': 42.2956, 'longitude': -71.0724}",['delivery'],"{'address1': '451 Washington St', 'address2': '', 'address3': None, 'city': 'Dorchester', 'zip_code': '02124', 'country': 'US', 'state': 'MA', 'display_address': ['451 Washington St', 'Dorchester, MA 02124']}",+16177400611,(617) 740-0611,5670.000222067926,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
O_vgwF7DXv6wwZ9xYP66LQ,cvs-pharmacy-watertown-7,CVS Pharmacy,https://s3-media3.fl.yelpcdn.com/bphoto/3AbbxZdv-c7bNDdo_qAiyg/o.jpg,False,https://www.yelp.com/biz/cvs-pharmacy-watertown-7?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,11,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",3.2,"{'latitude': 42.371695, 'longitude': -71.156834}",['delivery'],"{'address1': '655 Mt Auburn St', 'address2': '', 'address3': None, 'city': 'Watertown', 'zip_code': '02472', 'country': 'US', 'state': 'MA', 'display_address': ['655 Mt Auburn St', 'Watertown, MA 02472']}",+16177440842,(617) 744-0842,5839.20884984176,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
